Time,FlowRate,InletTemperature,OutletTemperature,AirTemperature,RelativeHumidity
514910,39.66247195,25.19298786,28.31930416,30.1,81.1
514920,41.07424197,25.60265067,28.51274993,29.8,82.1
514930,43.03749671,25.59654108,29.80190271,30.5,84.5
514940,40.90249067,24.97247573,28.28522245,29.8,85.2
514950,41.30378134,25.80229888,29.59784261,30.1,85.2
514960,42.07033852,25.06132636,27.97078051,29.9,81.9
514970,44.3428926,25.38480919,28.40392291,30.7,82.7
514980,42.3577395,25.38768048,29.08525073,30.0,82.5
514990,41.80668134,25.1223055,27.25144528,30.7,83.2
515000,45.49949619,25.47699139,28.29477793,30.6,84.0
515010,42.69777778,25.71132191,29.14503716,30.6,81.2
515020,45.45433557,25.14643163,27.27430045,30.7,81.6
515030,46.53983971,25.50440688,28.08157774,30.2,81.9
515040,45.45523541,25.47911272,27.34007742,30.3,82.8
515050,43.50358825,25.52774912,29.82687859,30.6,82.0
515060,44.97350193,25.19806921,27.69354363,30.0,85.5
515070,44.23306737,25.31946766,28.5444021,29.9,85.2
515080,46.14183408,25.74005806,30.1473989,29.8,84.4
515090,45.0248221,25.87132566,29.9514312,30.3,80.7
515100,46.63445405,25.60709443,29.26692109,30.7,84.9
515110,45.78770152,25.90089683,28.28183946,29.8,84.2
515120,41.37130079,25.38127146,29.14758063,30.3,82.1
515130,41.33031295,25.79946518,28.50773388,30.1,81.8
515140,43.33988057,25.64802739,28.99427863,30.3,83.7
515150,40.85492618,25.39206852,27.85095831,30.0,83.0
515160,42.96986802,25.40307529,27.99939393,30.4,80.9
515170,42.58966128,25.3534596,29.79076639,30.4,82.7
515180,41.77480863,25.81430155,29.90720678,30.6,83.5
515190,39.66448444,25.04726949,27.96756441,30.3,85.0
515200,38.83075727,25.57933734,30.14250109,30.0,84.3
515210,38.17093485,25.76417852,29.32198834,30.3,81.9
515220,37.29750771,25.47400321,29.49724854,30.0,83.2
515230,37.77126902,25.60210532,30.15535828,30.3,82.8
515240,37.82394114,25.456771,29.19391639,29.9,81.8
515250,39.81112617,25.46754856,29.7840062,30.4,82.1
515260,38.80030849,25.73611715,30.50154277,30.6,81.4
515270,36.10281061,24.90064566,29.4458144,30.3,84.6
515280,36.02792852,25.55940038,29.52566656,30.2,81.5
515290,35.98637743,25.11065557,28.39595256,30.6,82.4
515300,37.23744342,25.46318878,29.91108231,29.8,84.3
515310,32.93607926,25.4059924,28.9791123,30.7,83.3
515320,36.78264119,25.13075715,28.71563144,30.4,81.8
515330,34.49416149,25.69069541,28.16112695,30.7,83.9
515340,36.81579262,25.25436536,27.7027707,30.1,84.5
515350,33.20689677,25.56048306,29.94887867,30.0,82.9
515360,35.8759273,24.95978119,29.6425983,30.1,84.4
515370,33.1741721,25.57060026,30.33048594,30.7,85.6
515380,36.42259628,25.14633314,29.04896099,30.7,83.9
515390,33.85954263,24.90452905,28.90690877,30.1,82.4
515400,37.76916755,25.54282546,27.77706387,29.9,83.2
515410,33.63873695,25.73480401,29.48902334,30.1,85.0
515420,35.72191421,25.12971628,28.84517458,30.0,82.0
515430,36.77805579,25.20590467,28.4048864,30.1,83.3
515440,39.14008254,25.70980679,29.34889475,29.9,84.8
515450,39.85748527,25.12139067,27.21676313,29.8,82.1
515460,35.48934795,25.52660558,27.97509883,29.8,82.6
515470,38.2048182,24.93590563,29.61490225,30.5,83.7
515480,37.17382649,25.05562963,28.21514842,29.8,84.8
515490,37.44542378,25.68299345,28.32156762,30.1,84.0
515500,40.17294586,25.00887379,29.42609783,30.7,85.4
515510,40.4469522,25.12421685,29.20121087,29.9,81.9
515520,41.96748666,25.69868439,28.14586257,30.2,83.8
515530,40.53923828,25.1566263,27.8505745,29.8,83.8
515540,42.36806172,25.53477844,30.22238959,29.9,80.8
515550,43.09763993,25.16239698,27.84851652,29.9,81.1
515560,45.12895957,25.4812117,28.00300501,30.3,82.3
515570,41.21431509,25.69471032,28.79564695,29.9,83.0
515580,43.87597088,25.38364993,29.87555931,30.7,81.3
515590,41.95840251,25.87962485,27.74108722,30.7,82.7
515600,45.14952868,25.90954245,28.55219587,30.0,82.4
515610,46.49527637,25.6538799,27.35981069,30.6,82.4
515620,46.28082773,25.87046868,30.47267615,30.0,84.0
515630,44.34015554,25.72993181,28.83982248,29.8,83.9
515640,44.4107629,24.99733578,29.23494959,30.5,82.4
515650,45.14615076,25.45701117,27.84167212,30.5,81.1
515660,45.52740287,25.30241772,29.47382331,29.9,82.3
515670,44.44573972,25.69624662,28.0436793,30.1,84.3
515680,42.75076237,25.81929059,29.9463367,30.5,82.3
515690,45.59271691,25.37288446,27.95210646,30.1,84.6
515700,44.8129552,25.92244291,29.52457229,30.1,81.8
515710,42.09452536,25.8601791,27.59364716,29.7,80.9
515720,43.36213113,24.94922547,28.82348605,30.4,85.3
515730,42.52883714,25.61134664,28.07333123,30.5,85.1
515740,43.22027046,25.86428504,29.31717365,30.5,80.6
515750,42.14021733,25.89383117,30.60922098,30.2,81.2
515760,43.42390319,25.93353672,28.4769778,30.6,85.2
515770,42.99022402,25.0820442,27.06030489,30.6,85.2
515780,38.91474579,25.1075389,27.58066727,30.4,83.5
515790,40.55552466,25.71909971,28.00295446,29.8,85.0
515800,39.28132029,25.77743315,28.51275933,30.7,83.4
515810,37.94233679,25.41700157,28.85771837,29.8,84.7
515820,40.40570022,25.61882833,29.54715445,30.5,84.1
515830,36.31114383,24.88831074,27.92341072,30.0,82.5
515840,39.18008728,25.26929196,29.25218398,30.0,80.6
515850,37.72322915,25.7388736,28.80797032,30.1,84.4
515860,37.33005905,25.47499139,29.37147586,30.5,83.4
515870,35.86078299,25.21603176,29.63379698,30.2,80.8
515880,35.53477643,25.67231314,28.59346493,30.7,82.1
515890,34.00644827,25.09742192,28.19681316,30.0,81.5
515900,33.45454324,25.64001562,28.26695359,30.6,85.1
515910,34.25810791,25.64946813,28.71493416,29.8,84.0
515920,33.46385107,25.69892753,30.31614244,30.7,80.7
515930,37.30300648,25.23427524,28.8485671,30.3,81.6
515940,34.11002164,24.89043287,27.19852964,29.8,81.8
515950,33.67511422,25.08152919,28.13184058,30.3,81.2
515960,32.85599959,25.68920605,29.93693549,29.9,81.2
515970,37.40476713,25.6116969,28.95921052,30.1,83.7
515980,33.06860846,25.07126562,30.01197469,30.4,82.0
515990,36.36447263,25.23380191,27.12838674,30.5,83.9
516000,37.54413571,25.41977227,28.72069947,30.3,84.9
516010,34.58439165,24.87103862,29.0109756,30.2,81.4
516020,34.95056196,25.45233965,29.80200617,30.5,83.9
516030,34.91105725,25.84430952,30.15818306,30.5,83.7
516040,37.25482035,25.46349185,28.65602876,30.5,83.1
516050,36.80966875,24.91325951,28.86141327,29.9,81.2
516060,38.60452306,24.91048942,29.19784089,30.0,81.0
516070,37.95070788,25.48324139,29.52973082,30.7,85.1
516080,40.87259154,24.93915503,27.24801584,30.5,84.5
516090,37.70321177,25.59589019,27.98612474,30.2,83.3
516100,39.54178581,25.42659185,28.19249677,29.8,82.1
516110,39.39796489,25.63891426,29.63970141,30.2,82.8
516120,43.21146635,25.1143247,28.30112737,29.8,83.4
516130,41.48293115,25.33526878,27.94319731,30.1,84.8
516140,40.42389749,25.56544147,29.94611548,30.3,82.7
516150,43.61984976,24.95732839,27.20748895,30.6,83.1
516160,41.92048788,25.04920983,28.67163974,30.1,81.4
516170,44.65510806,25.33125303,29.13585958,30.7,83.4
516180,42.80366089,25.73290373,28.59033714,30.1,85.3
516190,42.92043684,25.32080453,28.528917,30.0,82.9
516200,46.36728813,25.11265452,29.62597816,30.7,85.3
516210,44.8009535,25.7986763,29.66848291,30.1,85.0
516220,45.80315041,25.18863455,29.23016656,30.2,81.1
516230,47.16149538,25.97223136,29.12138204,30.0,83.3
516240,46.34368534,25.73447031,28.00588418,30.0,82.0
516250,44.39960736,25.85327445,29.80436637,29.9,84.8
516260,43.17895093,25.54357728,28.06253302,30.3,85.5
516270,43.33811207,24.99472325,28.51015571,30.0,81.7
516280,45.22049114,25.19286215,27.85065526,30.3,82.0
516290,42.26570085,25.37266399,27.61577475,30.0,84.6
516300,44.27450009,25.2780587,27.82963414,30.5,84.2
516310,45.45485218,24.99080464,29.60842254,30.1,85.5
516320,44.74480457,25.26234768,28.07925549,30.5,85.2
516330,41.84763799,25.06278267,29.21226949,29.8,82.1
516340,41.69183717,25.75777817,27.54181931,30.3,82.3
516350,42.10729826,25.02618381,28.6607193,29.8,83.2
516360,42.02166851,25.15028401,27.32303162,30.2,84.5
516370,39.33312177,25.06976576,29.51698293,30.7,84.9
516380,39.12966228,25.30689135,28.52806186,30.5,84.7
516390,40.76509044,25.74758871,29.17710859,30.0,80.9
516400,38.35238602,25.45595541,28.76894603,30.7,81.0
516410,40.24046051,25.17439876,29.15638594,30.7,83.7
516420,36.73066005,25.58248475,29.47648985,30.0,81.3
516430,38.87512893,24.97876134,26.83015354,30.3,85.2
516440,39.51326816,25.48948927,28.73497179,30.6,85.5
516450,35.93705941,25.53824575,30.34291753,30.2,83.9
516460,38.45775817,25.17617993,28.42666921,30.6,83.3
516470,37.55662743,25.26717654,28.47130828,29.8,83.0
516480,37.75038743,25.06609281,28.89870328,29.8,83.2
516490,36.31953615,25.74271584,30.45074991,30.7,83.3
516500,36.4757258,25.8544265,29.0533016,30.2,80.9
516510,33.84260721,25.32134057,28.19774365,30.1,82.9
516520,37.23745123,25.18894576,27.94790985,30.0,81.4
516530,36.71256384,25.12717241,29.008016,30.4,85.3
516540,36.25079196,25.82114935,28.67389622,30.2,80.6
516550,37.1348003,25.12801842,27.5981237,30.7,84.9
516560,36.99488815,25.11437608,27.39203568,30.4,84.4
516570,35.89562359,25.24193576,27.94956601,30.6,81.8
516580,33.09664249,25.2387117,28.43299187,30.7,83.0
516590,34.78071609,25.8361875,27.79493801,30.6,83.4
516600,33.29864908,25.1263194,29.42526112,29.8,81.4
516610,38.04839477,25.12761272,27.1108906,29.9,85.0
516620,36.19037209,25.77831514,29.45729642,30.6,82.3
516630,35.45304597,25.60241362,28.95667841,30.5,85.3
516640,37.41737853,25.03357305,29.86458025,29.8,81.9
516650,39.31694398,25.61008085,28.10329184,29.8,81.8
516660,39.65720447,25.20640273,27.40482863,30.5,84.5
516670,37.31316393,25.62309713,30.35063553,30.4,83.1
516680,39.10709027,24.98163398,27.22315093,30.1,83.0
516690,39.64478222,25.1721204,27.26978844,30.6,80.7
516700,42.1786978,25.53802283,29.56947571,30.0,80.9
516710,40.77292675,25.6741882,29.46326536,30.3,81.0
516720,41.66401006,25.21139066,27.77907224,30.2,84.6
516730,42.48603326,25.34054126,27.15576785,30.3,84.7
516740,41.71650312,25.53091983,28.69137068,29.8,81.9
516750,43.03305352,25.79069982,29.92560747,30.3,80.6
516760,40.48960619,24.95361324,28.954755,30.5,81.5
516770,44.02312708,25.20591756,28.24959979,29.9,81.1
516780,45.36327534,25.76829265,27.8372546,29.8,82.3
516790,43.4727957,25.35720546,27.72500076,29.9,83.8
516800,44.05767807,25.7991124,30.27605836,30.2,84.0
516810,44.54923627,25.43325399,28.13123887,30.1,83.4
516820,46.0346199,25.5040468,27.71282714,30.0,84.2
516830,45.39488306,25.86158813,28.43116773,29.9,85.1
516840,43.89216996,25.8813948,28.12980848,30.5,83.5
516850,42.74649712,25.042044,27.37930597,30.3,84.2
516860,42.70130655,25.8000177,29.59489638,30.3,81.9
516870,45.59211999,25.68954745,30.31074425,30.4,81.9
516880,43.66628177,25.90244504,27.78157384,30.6,82.2
516890,43.69497488,25.66639869,29.96293428,30.7,81.7
516900,44.12940799,25.77694633,28.711139,30.6,82.7
516910,43.69739975,25.42724741,27.60856294,30.5,85.1
516920,41.81830493,25.6464386,30.2055772,30.0,85.5
516930,43.58411393,25.28154079,28.72116976,30.3,83.5
516940,42.64718501,25.23516821,27.93903341,30.5,85.5
516950,43.30693654,24.95044957,27.42355838,29.8,82.3
516960,42.14695634,25.89959252,28.73768449,30.3,83.9
516970,43.26753536,25.29763627,27.31859388,30.4,81.4
516980,39.29090092,25.18019791,29.7366946,30.6,81.7
516990,41.42655161,25.8378768,30.04734678,30.6,84.9
517000,37.69815471,24.94552695,28.75343302,30.0,81.6
517010,39.00280255,25.17703311,28.3583766,30.6,82.5
517020,39.79653644,25.0767547,27.92872222,30.5,85.1
517030,36.88213295,25.64884018,27.77544203,30.2,81.5
517040,39.8854126,25.38629088,29.79236295,30.1,85.5
517050,36.94939651,25.04519605,29.69576361,30.4,84.0
517060,37.29985522,25.75673094,29.7408703,30.3,81.1
517070,36.95717,25.4705423,28.80429173,30.6,81.9
517080,37.19656354,25.53848577,27.61971349,30.7,84.6
517090,38.25992478,25.36559282,29.97280252,30.5,81.3
517100,37.28274378,24.91443082,27.12380514,30.2,83.3
517110,34.67191253,25.05448896,27.52076673,30.2,83.4
517120,36.02983899,25.41014346,27.95995966,30.2,83.9
517130,33.89100514,25.31872553,29.62047159,29.9,84.2
517140,33.25878223,25.72975618,29.54112864,30.1,81.1
517150,36.79983556,25.56289607,27.79680826,30.1,83.5
517160,35.17203558,25.4780013,28.65205243,30.7,80.8
517170,37.58108819,25.30169285,28.57472299,30.1,82.2
517180,32.92542546,25.42633221,27.90132154,30.3,81.9
517190,34.92762142,25.43711536,28.81615159,29.8,83.6
517200,35.18067359,24.88636257,27.30399171,30.7,81.8
517210,36.7927893,25.51989644,29.58273467,30.3,84.1
517220,34.02414745,25.4659108,29.24918047,30.7,83.8
517230,38.60504949,25.06529286,27.7136467,30.5,84.6
517240,39.46095019,25.21234195,28.29550175,30.3,82.0
517250,39.79746962,25.71622981,28.75594611,30.5,84.4
517260,36.94388248,25.14383194,28.1175467,29.8,84.7
517270,40.90150866,25.12943596,27.17325602,30.4,82.3
517280,40.13751939,25.1077131,27.15259803,29.8,83.2
517290,37.49047715,24.91154321,28.48477972,30.7,84.6
517300,42.17775593,25.64346633,27.9534496,29.8,83.7
517310,42.4870476,25.28157406,27.0507792,30.2,82.3
517320,38.91141121,25.40422513,28.95790082,30.3,80.6
517330,40.96737381,25.83634754,29.52034361,29.9,83.1
517340,40.09919456,25.2415486,29.55192197,29.8,82.6
517350,40.6887068,25.59312724,28.14497524,30.6,82.5
517360,40.96450848,25.81194685,29.2560193,30.7,82.0
517370,45.36540024,25.36608977,29.25390692,30.5,82.7
517380,43.16178982,25.21052556,27.19692656,30.5,80.6
517390,44.83804918,25.3168434,27.8842497,30.3,81.1
517400,43.62859957,25.69178375,27.77852262,30.1,84.0
517410,46.9809801,25.73798392,29.97137157,29.9,82.5
517420,46.54832016,25.27173378,28.75556173,30.2,84.9
517430,43.62384083,25.44896749,28.82094822,30.0,82.3
517440,45.97357287,25.86065122,28.6141939,30.6,82.7
517450,44.21364261,25.37370464,29.63255076,29.8,82.5
517460,42.4984391,25.00369569,26.7203725,29.8,82.0
517470,44.0949629,25.31950529,28.55388858,29.8,82.8
517480,45.68997491,25.16465324,26.83989127,29.7,83.3
517490,43.45940989,25.12141447,29.79947167,30.1,81.9
517500,46.03170676,25.67432146,28.60270874,30.5,83.9
517510,45.42278671,25.57455065,28.82403041,30.7,82.2
517520,45.64475537,25.34469119,28.6800492,30.6,83.1
517530,43.68222359,25.54477,29.94980681,30.1,81.9
517540,40.55256376,25.61881758,27.99865293,29.8,83.3
517550,43.5290204,25.32954271,27.28237562,30.4,81.6
517560,44.27512303,25.4291509,29.16076607,30.7,83.8
517570,43.02986081,24.94696191,26.7184517,30.7,84.0
517580,40.87595052,25.46690783,30.19753885,30.5,83.8
517590,40.21382555,24.98757141,27.77016935,30.2,81.3
517600,41.55335499,25.48943487,28.02804435,30.5,82.0
517610,37.5302943,25.71653863,29.42811228,30.4,82.0
517620,38.5458195,25.36663584,28.11536834,30.6,85.4
517630,37.47903331,25.81749374,28.70916984,30.4,81.0
517640,35.60437988,25.04109255,28.49913874,30.0,84.5
517650,35.60482768,25.81610498,30.60381716,30.8,82.5
517660,34.93301132,25.79086304,29.74484874,30.4,85.5
517670,34.33182407,24.90727688,27.30493134,30.0,83.0
517680,34.18725405,25.7172278,29.10897331,30.0,84.8
517690,37.86486115,25.41402335,28.7984298,30.0,81.1
517700,36.49319282,25.10773884,28.09806095,30.6,82.5
517710,34.47462916,24.87421085,27.06757647,30.3,81.5
517720,35.16069263,24.95042268,27.76282925,30.6,83.0
517730,34.41931858,25.67942054,29.19362223,30.5,84.7
517740,33.73933897,25.58267748,29.30736005,30.0,80.7
517750,33.93689702,25.82685664,29.44957146,30.6,81.0
517760,35.74129627,25.11387364,27.43344883,30.3,83.8
517770,36.70933423,25.64519364,29.0372218,29.8,84.3
517780,35.93640803,25.51632153,27.82582952,29.9,81.2
517790,37.88364894,25.00762928,28.24093513,30.5,82.1
517800,36.8310205,25.27270791,29.98351845,30.2,83.7
517810,37.70585521,25.18520447,28.24758796,30.3,83.4
517820,37.25858921,25.22932494,27.69301251,30.5,81.1
517830,35.5446708,25.18011191,29.98840428,29.9,81.9
517840,35.9380923,25.4546448,30.20895852,29.8,82.4
517850,38.15473654,25.04272579,27.47416109,30.5,84.3
517860,37.16222828,25.34950226,28.06682796,30.3,84.8
517870,36.44727241,24.99058408,27.45828752,29.8,82.0
517880,40.24355179,25.13618854,28.44276411,29.8,84.2
517890,37.43332516,25.18730305,29.15085984,30.3,82.1
517900,38.0209475,25.64405405,28.06035928,30.1,82.7
517910,39.90548623,25.40272584,29.6952677,30.7,81.3
517920,40.17463198,25.07170788,29.7026608,30.0,83.9
517930,40.49319432,25.09184619,27.56493476,29.8,81.7
517940,41.64432464,25.75147044,29.79803005,30.2,83.1
517950,43.02016185,25.3546815,27.58795187,30.1,84.4
517960,43.43704173,25.36065591,30.02340526,30.7,81.3
517970,42.3063666,25.6286472,29.05285983,30.4,85.3
517980,43.15852571,25.49256035,27.74309989,30.6,83.3
517990,45.27833481,25.78895969,28.49586921,30.0,83.9
518000,44.83157055,25.61047605,29.57083365,30.6,84.5
518010,43.20766311,25.30908894,27.8729376,30.6,84.9
518020,45.86707275,25.63598186,29.43116596,30.4,85.0
518030,45.20703043,25.6602769,27.41733589,30.6,84.9
518040,43.33672796,25.36098685,29.08662578,30.1,85.4
518050,42.53414435,25.86253659,28.44057464,30.1,84.7
518060,44.13277606,25.62963124,28.63450156,30.6,85.4
518070,46.43654685,25.48399576,29.28400866,29.9,83.1
518080,44.87853731,25.21573496,26.90922068,30.4,84.4
518090,44.00402218,25.43047361,28.91628078,30.4,82.5
518100,43.02778129,25.73387571,28.98241827,30.3,82.7
518110,41.96115773,24.93388119,27.28478211,30.1,83.8
518120,41.93095896,25.48995061,30.03138769,30.4,83.1
518130,44.35170837,25.66586823,28.16132882,30.5,81.2
518140,43.48735623,25.85157196,29.88203106,30.3,81.7
518150,41.35070582,24.95239463,27.60918142,30.7,84.1
518160,39.59526044,25.66713064,28.32103501,30.1,81.9
518170,41.84228052,25.40579617,27.5601664,30.1,81.7
518180,39.97389051,25.03803733,29.43196854,30.7,82.3
518190,41.16409665,25.01710366,28.22366831,30.5,84.5
518200,42.09332874,25.16102404,28.94069789,30.2,83.5
518210,38.42691051,24.91136393,28.98437229,30.2,80.6
518220,39.20988143,25.31093899,27.66008156,30.0,81.4
518230,38.84448144,25.44726915,27.58479378,29.8,81.4
518240,38.67764143,25.61177145,29.54305444,30.2,82.5
518250,38.46991843,25.02265338,29.08082553,30.7,85.2
518260,38.37164963,25.1066202,27.56270341,30.4,84.7
518270,34.93520516,25.21266937,27.99612295,30.3,81.7
518280,33.80866427,25.4933109,30.41645483,30.4,82.6
518290,38.17739694,25.71452678,27.5932583,29.9,81.3
518300,34.24850645,25.79136183,30.58617086,29.8,81.6
518310,37.54474002,25.03660374,28.80257099,29.9,84.9
518320,33.07823743,24.91364195,26.92634963,30.7,82.4
518330,33.08627003,25.25558771,29.98368306,30.0,83.4
518340,36.26462683,24.91729971,28.60347371,30.2,81.0
518350,36.60745553,25.47406705,30.17168198,29.8,85.5
518360,33.76473644,25.07188803,28.50216693,30.6,81.5
518370,36.23097173,25.38383764,29.3754284,30.0,82.7
518380,35.93280314,25.31062695,28.3051992,30.0,81.7
518390,33.63511284,25.79985666,30.42532015,30.4,80.7
518400,37.09245647,25.75067873,29.34588264,30.2,81.9
518410,36.89273731,24.99135698,27.04717896,30.7,81.4
518420,38.26073004,25.59592679,30.24110761,29.8,81.2
518430,35.33164159,25.46769747,29.74158397,30.5,84.5
518440,38.23407054,25.71441549,29.49780641,29.8,85.3
518450,39.15416791,25.715169,28.45048572,30.5,81.5
518460,36.86195139,25.0070683,27.29261749,30.0,85.1
518470,36.65158822,25.34669417,30.05278849,30.2,83.5
518480,39.84173968,25.76353402,30.26686188,30.1,84.7
518490,40.82990294,25.1222873,27.88176423,30.0,82.4
518500,39.03575787,25.35252814,28.04622159,30.6,81.8
518510,40.62132312,25.12681197,29.67856269,29.9,81.9
518520,40.42023489,25.18692678,29.86690352,30.3,85.2
518530,41.72364677,25.57531938,30.07079011,30.4,82.3
518540,39.8739229,25.23053784,27.49489448,30.6,85.1
518550,43.51242006,25.74509833,29.5845691,30.5,81.5
518560,45.16503639,25.10811999,28.09960478,30.4,80.6
518570,45.57322261,24.97339716,27.84613653,30.3,85.1
518580,45.5279467,25.18174906,28.40957493,30.4,83.2
518590,44.75929977,25.23794092,29.50917377,29.8,80.8
518600,43.98047515,24.95416056,28.65109513,30.3,80.6
518610,42.48938003,25.27402652,29.9190936,30.6,80.8
518620,45.12901199,25.58607086,28.27199233,30.5,82.1
518630,46.34875785,25.43643854,28.82331364,29.8,85.0
518640,44.26802939,25.26249691,29.4777197,30.4,84.8
518650,43.17115456,25.12709882,29.4665378,30.8,84.0
518660,43.49445427,25.59856671,29.15824962,30.6,81.3
518670,46.27763365,25.90851222,28.84969424,30.2,81.0
518680,44.73304394,25.67689079,29.05315358,30.2,82.3
518690,42.69074656,25.93050725,28.91455933,29.8,84.4
518700,42.67922115,25.1600155,28.64324896,30.0,84.2
518710,45.07651968,25.92269784,27.6463056,30.4,84.6
518720,45.89924447,25.39865241,29.67444997,29.9,80.9
518730,45.18391996,25.947357,30.52879278,30.4,82.8
518740,44.63821839,25.12896843,27.62320418,30.1,81.0
518750,43.33169558,25.7309568,29.42343682,30.1,81.2
518760,43.24401659,25.29950555,27.08792954,29.9,81.3
518770,41.35728813,24.98275941,28.75413083,30.2,81.8
518780,39.75503899,25.24248373,27.16988934,30.7,84.7
518790,41.60375493,25.33965485,28.41623126,30.1,80.8
518800,39.87283764,25.0098129,29.1118357,30.0,81.5
518810,38.33086736,25.33112492,30.06088636,30.1,84.0
518820,36.76362376,25.55378116,29.87276568,30.5,82.7
518830,37.13892656,24.99353742,28.50744559,30.2,85.1
518840,37.43773115,25.72935567,28.38410697,30.1,81.1
518850,35.97214749,25.19618668,27.49956635,30.0,81.7
518860,38.64111776,25.06266038,27.90203105,29.8,81.1
518870,34.297127,25.68574484,30.49013814,30.0,85.4
518880,36.57140828,25.24655155,28.8921012,30.5,81.1
518890,35.54596,25.15733806,28.03895465,30.0,84.0
518900,36.38192057,25.71526921,28.70376465,30.1,83.3
518910,37.6786734,25.07715617,29.67849813,30.3,84.0
518920,36.45530542,25.24201823,28.45441622,30.7,85.4
518930,35.20209396,25.75682965,28.56300977,30.6,81.8
518940,33.17420615,25.72110636,28.98284892,30.1,81.7
518950,33.51897206,25.73345263,29.67131292,30.0,82.6
518960,37.26570637,24.96476456,29.68106347,30.0,82.9
518970,37.54968119,25.8398359,29.27738839,30.4,81.9
518980,35.39086078,25.08803731,29.69817495,29.9,84.8
518990,36.03727909,25.13922349,29.30468757,30.0,82.7
519000,34.14754052,25.00746983,27.73025278,29.9,82.3
519010,37.32392814,25.76926047,29.47442203,30.6,85.0
519020,33.9770146,25.22919686,27.55055437,30.1,83.7
519030,36.07205197,25.10111718,29.04675724,30.3,82.0
519040,37.05061215,25.04435344,27.66182201,29.9,83.1
519050,36.93719373,25.61339146,28.01812642,30.6,82.9
519060,40.26656898,25.42712846,28.93041843,30.5,84.5
519070,39.51199458,25.72405012,29.65209787,30.1,85.0
519080,37.22848228,24.88867493,29.64362945,30.3,85.1
519090,39.52333095,25.80625417,29.6600813,29.9,80.6
519100,38.99103285,25.89353396,29.42344869,30.1,81.0
519110,42.73934063,25.63450311,27.80998798,29.8,81.5
519120,43.44676472,25.70100565,27.4498846,30.0,84.0
519130,42.93237529,25.01182385,28.5746252,30.4,82.6
519140,43.25632919,25.63487815,28.75314734,30.4,81.7
519150,41.54100277,25.02305595,28.80842228,30.3,82.2
519160,43.97594831,24.99666711,26.87424289,30.3,85.3
519170,44.01284071,25.45526091,28.36554458,30.5,82.1
519180,41.55776458,25.24502668,27.62960149,30.0,81.5
519190,43.71463776,24.959443,28.74499119,30.0,82.3
519200,44.25470954,25.2580405,27.87173181,30.0,83.9
519210,45.43168242,25.63743861,28.60545337,30.6,85.1
519220,45.48063909,25.92802374,29.70944556,29.8,84.2
519230,43.90096143,25.12589637,28.88976244,29.8,83.4
519240,44.70347656,25.43810928,27.47562069,30.0,83.8
519250,47.22781323,25.24642409,27.47701554,29.7,83.9
519260,43.59432186,25.746131,30.2751062,30.5,81.2
519270,47.01102775,25.74868148,28.18350723,29.9,82.7
519280,43.54491144,25.88292027,27.93355722,30.2,83.5
519290,42.27397658,25.56425007,28.60604015,29.8,82.7
519300,42.1910422,25.61083571,28.67085226,30.5,80.6
519310,43.98758604,25.87622537,28.95160497,30.2,84.5
519320,45.64782985,25.23986836,27.99721488,30.2,82.1
519330,43.83355998,25.0384209,28.11200453,30.4,83.8
519340,41.94681517,25.76671311,29.23092441,30.6,83.3
519350,40.54265865,25.74889874,28.74212679,29.9,85.3
519360,40.35342774,25.69954909,27.9938771,30.3,81.4
519370,39.44305637,25.8916787,30.35862855,30.3,85.5
519380,41.29027344,25.56262018,28.19544691,30.3,83.0
519390,40.94851901,25.55688075,28.30284391,30.1,85.1
519400,38.96685069,24.9641638,27.16126054,30.5,85.5
519410,38.42663632,25.80299979,29.62096847,30.7,84.4
519420,37.2549748,25.35595816,29.5444118,30.5,82.6
519430,39.92553421,25.33685289,27.19975787,30.6,80.8
519440,36.10237514,24.96436569,29.09993419,30.5,83.3
519450,35.45591814,25.21898039,28.07335831,30.5,82.5
519460,37.86122654,25.38727457,27.92156846,30.7,81.7
519470,36.16711631,25.12749048,28.42528863,29.8,84.4
519480,38.35601281,25.63424377,27.94043078,29.8,80.8
519490,41.64845525,25.17242272,29.77133143,29.8,82.7
519500,40.59219109,25.60320837,30.26380427,29.8,84.6
519510,43.10627917,25.56351357,28.96547211,30.4,84.3
519520,42.60687344,25.15150703,27.51969857,30.0,85.5
519530,43.89418165,25.08492031,28.23307779,29.8,81.3
519540,43.75510543,25.35947824,27.45370492,30.6,84.8
519550,43.15461112,25.5934093,28.58069473,30.4,85.0
519560,41.44516902,25.81414483,28.97847901,30.3,83.2
519570,42.1473548,25.22311092,27.46397499,30.7,83.9
519580,43.27267706,25.10939979,29.15449736,30.5,84.3
519590,46.37208608,25.14325881,28.53324412,30.2,83.8
519600,45.63330887,25.24475328,29.61498721,30.5,85.1
519610,45.44629627,25.37391919,29.9510822,29.9,82.4
519620,44.68241458,25.24084728,27.62280596,30.7,84.9
519630,45.4756523,25.12070089,29.25538466,30.5,85.0
519640,46.53041682,25.35649013,27.35924211,30.4,82.4
519650,45.56662081,25.49362816,28.68557494,29.8,83.3
519660,46.13384779,25.02771793,29.21585822,30.1,80.9
519670,46.56944966,25.70145744,30.13179781,30.3,81.4
519680,42.24145038,25.16459939,28.29634947,30.3,84.4
519690,42.4949062,25.38958776,28.3239305,30.5,82.4
519700,42.60119382,25.24822151,28.3458132,30.7,84.7
519710,45.7277584,25.35449184,28.34317143,30.7,84.0
