Time,FlowRate,InletTemperature,OutletTemperature,AirTemperature,RelativeHumidity,HeatLoss,VolumetricHumidity,MixingRatio
7740,39.46095019,25.21234195,28.29550175,30.3,82.0,8516.509070692726,25.31878735527305,0.022520442343158125
7750,39.79746962,25.71622981,28.75594611,30.5,84.4,8468.111197186812,26.342217471218458,0.023481150815831804
7760,36.94388248,25.14383194,28.1175467,29.8,84.7,7690.239803573699,25.45532545710275,0.022607640502985152
7770,40.90150866,25.12943596,27.17325602,30.4,82.3,5851.672671850024,25.548782310218716,0.02274025939628496
7780,40.13751939,25.1077131,27.15259803,29.8,83.2,5745.362596973561,25.004522763057242,0.022192983338246222
7790,37.49047715,24.91154321,28.48477972,30.7,84.6,9377.363921079044,26.690324717270368,0.023819603385520968
7800,42.17775593,25.64346633,27.9534496,29.8,83.7,6820.09373951103,25.15479032773908,0.022331143103767343
7810,42.4870476,25.28157406,27.0507792,30.2,82.3,5261.781209814127,25.27468501913354,0.022472120878347938
7820,38.91141121,25.40422513,28.95790082,30.3,80.6,9679.497525639928,24.88651537603668,0.02212227144882765
7830,40.96737381,25.83634754,29.52034361,29.9,83.1,10564.655087998271,25.10999704273955,0.022297574235751478
7840,40.09919456,25.2415486,29.55192197,29.8,82.6,12098.975027291093,24.82420168543904,0.022027269811152977
7850,40.6887068,25.59312724,28.14497524,30.6,82.5,7268.197654911647,25.8881812149449,0.02306929844752992
7860,40.96450848,25.81194685,29.2560193,30.7,82.0,9875.931455863147,25.87005469049846,0.02306041768610364
7870,45.36540024,25.36608977,29.25390692,30.5,82.7,12346.066674878028,25.811627782817137,0.02299070681895765
7880,43.16178982,25.21052556,27.19692656,30.5,80.6,6001.563572216651,25.156193461850794,0.022385892265890633
7890,44.83804918,25.3168434,27.8842497,30.3,81.1,8058.224296110934,25.040898225763954,0.022264418850114785
7900,43.62859957,25.69178375,27.77852262,30.1,84.0,6372.9046196469035,25.6578497909197,0.022817500400033865
7910,46.9809801,25.73798392,29.97137157,29.9,82.5,13922.209065816496,24.928697425102445,0.02213085256964309
7920,46.54832016,25.27173378,28.75556173,30.2,84.9,11351.643715926946,26.073156234804834,0.023208544656583476
7930,43.62384083,25.44896749,28.82094822,30.0,82.3,10296.912545314293,25.003110975138114,0.02220685905112023
7940,45.97357287,25.86065122,28.6141939,30.6,82.7,8861.313653474452,25.950940442132644,0.02312730351995487
7950,44.21364261,25.37370464,29.63255076,29.8,82.5,13180.937019646566,24.794148172502673,0.021999659178745464
7960,42.4984391,25.00369569,26.7203725,29.8,82.0,5106.925940491707,24.64388060782084,0.021861641521755987
7970,44.0949629,25.31950529,28.55388858,29.8,82.8,9983.400782385097,24.884308711311775,0.022082498179413473
7980,45.68997491,25.16465324,26.83989127,29.7,83.3,5357.910849128444,24.89935117398725,0.022088768439568217
7990,43.45940989,25.12141447,29.79947167,30.1,81.9,14231.392374056593,25.01640354614671,0.022226678101275047
8000,46.03170676,25.67432146,28.60270874,30.5,83.9,9435.906518687176,26.186161680512186,0.023336825171799906
8010,45.42278671,25.57455065,28.82403041,30.7,82.2,10332.029823985937,25.933152384865533,0.02311875320900016
8020,45.64475537,25.34469119,28.6800492,30.6,83.1,10656.912030647401,26.07645889650813,0.02324334496653926
8030,43.68222359,25.54477,29.94980681,30.1,81.9,13469.52619996202,25.01640354614671,0.022226678101275047
8040,40.55256376,25.61881758,27.99865293,29.8,83.3,6755.589733842375,25.034576275993608,0.022220610551047026
8050,43.5290204,25.32954271,27.28237562,30.4,81.6,5950.3432504027,25.33147796493131,0.02253983366102864
8060,44.27512303,25.4291509,29.16076607,30.7,83.8,11565.240452665512,26.43793393980209,0.023585817516865545
8070,43.02986081,24.94696191,26.7184517,30.7,84.0,5335.887136302531,26.501031634169156,0.02364424811394204
8080,40.87595052,25.46690783,30.19753885,30.5,83.8,13535.832765132802,26.15495052237093,0.02330796778776702
8090,40.21382555,24.98757141,27.77016935,30.2,81.3,7832.923569446452,24.967580705413813,0.02218932840296359
8100,41.55335499,25.48943487,28.02804435,30.5,82.0,7384.141863239346,25.593149675828357,0.02278897585386305
8110,37.5302943,25.71653863,29.42811228,30.4,82.0,9750.75159804377,25.45565187652412,0.022654347391077186
8120,38.5458195,25.36663584,28.11536834,30.6,85.4,7416.650275914861,26.798190009167204,0.023911394274126377
8130,37.47903331,25.81749374,28.70916984,30.4,81.0,7586.405741154165,25.145217097542115,0.022368139329545022
8140,35.60437988,25.04109255,28.49913874,30.0,84.5,8618.511313394269,25.67148089184898,0.02282226276738412
8150,35.60482768,25.81610498,30.60381716,30.8,82.5,11932.596700523598,26.168061022913545,0.023343993746838435
8160,34.93301132,25.79086304,29.74484874,30.4,85.5,9668.723905205261,26.54217360296112,0.023658080999002573
8170,34.33182407,24.90727688,27.30493134,30.0,83.0,5762.1095770959555,25.215774130455213,0.02240254186576714
8180,34.18725405,25.7172278,29.10897331,30.0,84.8,8116.8125796321765,25.762622244127733,0.022906272569070983
8190,37.86486115,25.41402335,28.7984298,30.0,81.1,8970.50562130901,24.6385455660231,0.02187167915690639
8200,36.49319282,25.10773884,28.09806095,30.6,82.5,7638.848094789751,25.8881812149449,0.02306929844752992
8210,34.47462916,24.87421085,27.06757647,30.3,81.5,5293.082645325539,25.16440450554577,0.022378181952805498
8220,35.16069263,24.95042268,27.76282925,30.6,83.0,6922.031407085381,26.04507928291426,0.02321433069129662
8230,34.41931858,25.67942054,29.19362223,30.5,84.7,8466.949926573909,26.43585094564222,0.02356777719381789
8240,33.73933897,25.58267748,29.30736005,30.0,80.7,8796.782944941648,24.517023762984767,0.021760030022739497
8250,33.93689702,25.82685664,29.44957146,30.6,81.0,8606.058984541754,25.41748701103681,0.022634592671490015
8260,35.74129627,25.11387364,27.43344883,30.3,83.8,5803.3236860432025,25.87456561429124,0.02303310027906049
8270,36.70933423,25.64519364,29.0372218,29.8,84.3,8716.33668101084,25.335111405357274,0.022497013070958208
8280,35.93640803,25.51632153,27.82582952,29.9,81.2,5809.679503402963,24.535881586888706,0.021769918136615392
8290,37.88364894,25.00762928,28.24093513,30.5,82.1,8574.259661593382,25.624360833969607,0.02281778683671726
8300,36.8310205,25.27270791,29.98351845,30.2,83.7,12145.277169924917,25.70463105834116,0.022868447733785623
8310,37.70585521,25.18520447,28.24758796,30.3,83.4,8082.8851930004175,25.75105933450942,0.0229191058242562
8320,37.25858921,25.22932494,27.69301251,30.5,81.1,6425.546617868912,25.312249252557066,0.022529792822027273
8330,35.5446708,25.18011191,29.98840428,29.9,81.9,11963.641858126126,24.747397807465337,0.02196421716735649
8340,35.9380923,25.4546448,30.20895852,29.8,82.4,11960.26757047614,24.764094659566307,0.02197205091374707
8350,38.15473654,25.04272579,27.47416109,30.5,84.3,6493.954129988913,26.3110063130772,0.02345228052268839
8360,37.16222828,25.34950226,28.06682796,30.3,84.8,7068.731458215755,26.18333131374579,0.02331826280677401
8370,36.44727241,24.99058408,27.45828752,29.8,82.0,6295.874165334179,24.64388060782084,0.021861641521755987
8380,40.24355179,25.13618854,28.44276411,29.8,84.2,9314.784163919063,25.305057892420916,0.022469362145961423
8390,37.43332516,25.18730305,29.15085984,30.3,82.1,10385.837707713705,25.349663925218504,0.022548901959487798
8400,38.0209475,25.64405405,28.06035928,30.1,82.7,6430.915000566377,25.26076402034594,0.022451625549213886
8410,39.90548623,25.40272584,29.6952677,30.7,81.3,11990.717906015003,25.64921276021372,0.02285632641428013
8420,40.17463198,25.07170788,29.7026608,30.0,83.9,13023.278049439441,25.48919818729147,0.022654308811012807
8430,40.49319432,25.09184619,27.56493476,29.8,81.7,7010.027922490671,24.55372006901174,0.02177885932064457
8440,41.64432464,25.75147044,29.79803005,30.2,83.1,11796.136945176633,25.52036847010932,0.022698533692906687
8450,43.02016185,25.3546815,27.58795187,30.1,84.4,6725.295694054656,25.780030028019315,0.022930160873374104
8460,43.43704173,25.36065591,30.02340526,30.7,81.3,14177.522666473635,25.64921276021372,0.02285632641428013
8470,42.3063666,25.6286472,29.05285983,30.4,85.3,10140.619638879109,26.48008664716472,0.023600640596595463
8480,43.15852571,25.49256035,27.74309989,30.6,83.3,6799.097801892303,26.139218123695876,0.023301381346329753
8490,45.27833481,25.78895969,28.49586921,30.0,83.9,8579.504888285546,25.48919818729147,0.022654308811012807
8500,44.83157055,25.61047605,29.57083365,30.6,84.5,12428.433580334015,26.51577348682235,0.023649818993586175
8510,43.20766311,25.30908894,27.8729376,30.6,84.9,7754.453641641348,26.641291941197842,0.023766048512662764
8520,45.86707275,25.63598186,29.43116596,30.4,85.0,12185.17896500403,26.386956213470125,0.02351449915402687
8530,45.20703043,25.6602769,27.41733589,30.6,84.9,5560.199345976458,26.641291941197842,0.023766048512662764
8540,43.33672796,25.36098685,29.08662578,30.1,85.4,11301.990055061679,26.08548062076836,0.02321198436954657
8550,42.53414435,25.86253659,28.44057464,30.1,84.7,7675.824979094475,25.87166520584403,0.02301468206739847
8560,44.13277606,25.62963124,28.63450156,30.6,85.4,9282.928824533044,26.798190009167204,0.023911394274126377
8570,46.43654685,25.48399576,29.28400866,29.9,83.1,12352.163394301813,25.10999704273955,0.022297574235751478
8580,44.87853731,25.21573496,26.90922068,30.4,84.4,5320.08134482806,26.20069534608092,0.023342285214901594
8590,44.00402218,25.43047361,28.91628078,30.4,82.5,10737.267521671816,25.61086926601512,0.022797546789447523
8600,43.02778129,25.73387571,28.98241827,30.3,82.7,9784.430514805568,25.534923344891236,0.02271971245324848
8610,41.96115773,24.93388119,27.28478211,30.1,83.8,6905.25670182054,25.59675967236989,0.022761184922714527
8620,41.93095896,25.48995061,30.03138769,30.4,83.1,13329.876827463151,25.797130133404316,0.022969470069304335
8630,44.35170837,25.66586823,28.16132882,30.5,81.2,7747.4558235555705,25.343460410698327,0.022558580646249434
8640,43.48735623,25.85157196,29.88203106,30.3,81.7,12269.180745650161,25.226157645436686,0.022435078572018655
8650,41.35070582,24.95239463,27.60918142,30.7,84.1,7690.200628582643,26.53258048135269,0.023673467379104328
8660,39.59526044,25.66713064,28.32103501,30.1,81.9,7355.742429910286,25.01640354614671,0.022226678101275047
8670,41.84228052,25.40579617,27.5601664,30.1,81.7,6310.063445531789,24.95531342759689,0.02217046577493197
8680,39.97389051,25.03803733,29.43196854,30.7,82.3,12294.976756790822,25.96470123204907,0.0231479249273948
8690,41.16409665,25.01710366,28.22366831,30.5,84.5,9239.673601695142,26.373428629359708,0.02351002369183676
8700,42.09332874,25.16102404,28.94069789,30.2,83.5,11136.933772862198,25.643210195597213,0.022811799769206643
8710,38.42691051,24.91136393,28.98437229,30.2,80.6,10955.918942934131,24.752607685810002,0.021991521294756643
8720,39.20988143,25.31093899,27.66008156,30.0,81.4,6447.672114230578,24.72968691830186,0.02195544142638817
8730,38.84448144,25.44726915,27.58479378,29.8,81.4,5812.172507230446,24.46355953020264,0.021696098404306863
8740,38.67764143,25.61177145,29.54305444,30.2,82.5,10643.692769295478,25.336105881877486,0.022528709171281785
8750,38.46991843,25.02265338,29.08082553,30.7,85.2,10928.228610977832,26.879617800371573,0.023995053937986146
8760,38.37164963,25.1066202,27.56270341,30.4,84.7,6597.077507737206,26.29382577977552,0.023428380696528382
8770,34.93520516,25.21266937,27.99612295,30.3,81.7,6806.836530944553,25.226157645436686,0.022435078572018655
8780,33.80866427,25.4933109,30.41645483,30.4,82.6,11651.144419758086,25.641912743913316,0.022826194303953534
8790,38.17739694,25.71452678,27.5932583,29.9,81.3,5020.755528791065,24.566098189828224,0.021797667961958075
8800,34.24850645,25.79136183,30.58617086,29.8,81.6,11495.05335933313,24.52366655607537,0.021751269983962564
8810,37.54474002,25.03660374,28.80257099,29.9,84.9,9897.458292755904,25.653895895650876,0.0227982574873839
8820,33.07823743,24.91364195,26.92634963,30.7,82.4,4660.377576135717,25.996250079232603,0.023177099284230857
8830,33.08627003,25.25558771,29.98368306,30.0,83.4,10950.452763438116,25.33729593349355,0.022514414002762596
8840,36.26462683,24.91729971,28.60347371,30.2,81.0,9357.440717831383,24.8754494112979,0.022104539049998245
8850,36.60745553,25.47406705,30.17168198,29.8,85.5,12037.741075292735,25.695753560593683,0.022829009344401855
8860,33.76473644,25.07188803,28.50216693,30.6,81.5,8107.5724081935205,25.57438507900617,0.02277942948154799
8870,36.23097173,25.38383764,29.3754284,30.0,82.7,10123.344838830248,25.12463277817646,0.02231866324701415
8880,35.93280314,25.31062695,28.3051992,30.0,81.7,7532.236260342982,24.820828270580613,0.02203922549291079
8890,33.63511284,25.79985666,30.42532015,30.4,80.7,10890.459049641517,25.052086663847515,0.022282326462612936
8900,37.09245647,25.75067873,29.34588264,30.2,81.9,9334.846117271412,25.15184329364565,0.022358974098184665
8910,36.89273731,24.99135698,27.04717896,30.7,81.4,5309.143018498488,25.680761607397255,0.022885474402799776
8920,38.26073004,25.59592679,30.24110761,29.8,81.2,12440.960653870408,24.403452504329906,0.021640936280902502
8930,35.33164159,25.46769747,29.74158397,30.5,84.5,10570.239821003766,26.373428629359708,0.02351002369183676
8940,38.23407054,25.71441549,29.49780641,29.8,85.3,10125.81047209728,25.635646534720948,0.022773652880761774
8950,39.15416791,25.715169,28.45048572,30.5,81.5,7496.93350993373,25.437093885122085,0.02264495955110757
8960,36.86195139,25.0070683,27.29261749,30.0,85.1,5897.486219886374,25.853763596406488,0.02299030426449747
8970,36.65158822,25.34669417,30.05278849,30.2,83.5,12074.008179878469,25.643210195597213,0.022811799769206643
8980,39.84173968,25.76353402,30.26686188,30.1,84.7,12559.4291404268,25.87166520584403,0.02301468206739847
8990,40.82990294,25.1222873,27.88176423,30.0,82.4,7886.842265194846,25.033491425897704,0.022234806462207695
9000,39.03575787,25.35252814,28.04622159,30.6,81.8,7360.52557031434,25.66852391978779,0.02286636281308825
9010,40.62132312,25.12681197,29.67856269,29.9,81.9,12942.869573116886,24.747397807465337,0.02196421716735649
9020,40.42023489,25.18692678,29.86690352,30.3,85.2,13241.603137737555,26.306837593527607,0.023432398430298183
9030,41.72364677,25.57531938,30.07079011,30.4,82.3,13129.720296237587,25.548782310218716,0.02274025939628496
9040,39.8739229,25.23053784,27.49489448,30.6,85.1,6320.21474570241,26.704051168385583,0.023824178966779616
9050,43.51242006,25.74509833,29.5845691,30.5,81.5,11694.52654666321,25.437093885122085,0.02264495955110757
9060,45.16503639,25.10811999,28.09960478,30.4,80.6,9457.736358033708,25.021043185949313,0.022253727252685096
9070,45.57322261,24.97339716,27.84613653,30.3,85.1,9164.399356666476,26.275961023582152,0.02340386073943352
9080,45.5279467,25.18174906,28.40957493,30.4,83.2,10286.93989163688,25.82817361130252,0.02299813286331496
9090,44.75929977,25.23794092,29.50917377,29.8,80.8,13382.417406443501,24.28323845258444,0.02153064039312484
9100,43.98047515,24.95416056,28.65109513,30.3,80.6,11381.505729094275,24.88651537603668,0.02212227144882765
9110,42.48938003,25.27402652,29.9190936,30.6,80.8,13815.621429887373,25.35472778384906,0.022576676165823713
9120,45.12901199,25.58607086,28.27199233,30.5,82.1,8484.908755667991,25.624360833969607,0.02281778683671726
9130,46.34875785,25.43643854,28.82331364,29.8,85.0,10988.421771466608,25.545485995911847,0.022690636004203048
9140,44.26802939,25.26249691,29.4777197,30.4,84.8,13061.972444718254,26.324869257673715,0.023457084295699093
9150,43.17115456,25.12709882,29.4665378,30.8,84.0,13113.701363648814,26.643843950602875,0.02378466053815683
9160,43.49445427,25.59856671,29.15824962,30.6,81.3,10837.852588128682,25.51162585181843,0.022721486947903397
9170,46.27763365,25.90851222,28.84969424,30.2,81.0,9527.766081366897,24.8754494112979,0.022104539049998245
9180,44.73304394,25.67689079,29.05315358,30.2,82.3,10572.135821663986,25.27468501913354,0.022472120878347938
9190,42.69074656,25.93050725,28.91455933,29.8,84.4,8917.398774838453,25.36516491829365,0.022524666368853485
9200,42.67922115,25.1600155,28.64324896,30.0,84.2,10406.318380949378,25.580339539570225,0.02273827485088165
9210,45.07651968,25.92269784,27.6463056,30.4,84.6,5438.59673799685,26.262782301877316,0.02339967965023225
9220,45.89924447,25.39865241,29.67444997,29.9,80.9,13737.911425746866,24.445231778070156,0.021686683012496943
9230,45.18391996,25.947357,30.52879278,30.4,82.8,14490.50593097801,25.70399969970972,0.022883496970511473
9240,44.63821839,25.12896843,27.62320418,30.1,81.0,7793.676808725174,24.74149801267256,0.021973799862696278
9250,43.33169558,25.7309568,29.42343682,30.1,81.2,11200.099411331055,24.80258813122237,0.02202997786835347
9260,43.24401659,25.29950555,27.08792954,29.9,81.3,5413.704568545985,24.566098189828224,0.021797667961958075
9270,41.35728813,24.98275941,28.75413083,30.2,81.8,10918.158612353112,25.12113286227368,0.022330693610757815
9280,39.75503899,25.24248373,27.16988934,30.7,84.7,5363.685962256635,26.7218735644539,0.023848838525440196
9290,41.60375493,25.33965485,28.41623126,30.1,80.8,8959.799168954149,24.680407894122755,0.0219176316571762
9300,39.87283764,25.0098129,29.1118357,30.0,81.5,11449.150236998476,24.760067369061446,0.021983367026248826
9310,38.33086736,25.33112492,30.06088636,30.1,84.0,12690.710088075783,25.6578497909197,0.022817500400033865
9320,36.76362376,25.55378116,29.87276568,30.5,82.7,11114.706534298097,25.811627782817137,0.02299070681895765
9330,37.13892656,24.99353742,28.50744559,30.2,85.1,9135.19442249498,26.134577097548775,0.023265262357450214
9340,37.43773115,25.72935567,28.38410697,30.1,81.1,6957.150580765912,24.772043071947465,0.022001887640347436
9350,35.97214749,25.19618668,27.49956635,30.0,81.7,5800.025925029521,24.820828270580613,0.02203922549291079
9360,38.64111776,25.06266038,27.90203105,29.8,81.1,7680.151949663209,24.373398991393536,0.021613358764534872
9370,34.297127,25.68574484,30.49013814,30.0,85.4,11534.382101763433,25.94490494868524,0.023074357862223262
9380,36.57140828,25.24655155,28.8921012,30.5,81.1,9332.601925861276,25.312249252557066,0.022529792822027273
9390,35.54596,25.15733806,28.03895465,30.0,84.0,7170.087963043348,25.51957863805106,0.022682295060759663
9400,36.38192057,25.71526921,28.70376465,30.1,83.3,7610.9042605321065,25.444034375995365,0.022620439256848583
9410,37.6786734,25.07715617,29.67849813,30.3,84.0,12136.072263878918,25.936318754182146,0.023090112620320218
9420,36.45530542,25.24201823,28.45441622,30.7,85.4,8197.626489923086,26.942715494738643,0.024053558642428342
9430,35.20209396,25.75682965,28.56300977,30.6,81.8,6914.839137704686,25.66852391978779,0.02286636281308825
9440,33.17420615,25.72110636,28.98284892,30.1,81.7,7574.400406556809,24.95531342759689,0.02217046577493197
9450,33.51897206,25.73345263,29.67131292,30.0,82.6,9239.512032568548,25.094252327416868,0.02229070855983897
9460,37.26570637,24.96476456,29.68106347,30.0,82.9,12302.93472332478,25.18539367969563,0.022374579899662392
9470,37.54968119,25.8398359,29.27738839,30.4,81.9,9035.530005137343,25.424608398625917,0.02262571514386129
9480,35.39086078,25.08803731,29.69817495,29.9,84.8,11420.971757571437,25.623679292711362,0.022770421336704316
9490,36.03727909,25.13922349,29.30468757,30.0,82.7,10507.839411323104,25.12463277817646,0.02231866324701415
9500,34.14754052,25.00746983,27.73025278,29.9,82.3,6508.343877860307,24.868264219223406,0.022075297853985255
9510,37.32392814,25.76926047,29.47442203,30.6,85.0,9680.382866877122,26.672671554791712,0.023795112431545314
9520,33.9770146,25.22919686,27.55055437,30.1,83.7,5521.09586063628,25.566214613094985,0.02273303087276469
9530,36.07205197,25.10111718,29.04675724,30.3,82.0,9962.91333094638,25.31878735527305,0.022520442343158125
9540,37.05061215,25.04435344,27.66182201,29.9,83.1,6788.516896131968,25.10999704273955,0.022297574235751478
9550,36.93719373,25.61339146,28.01812642,30.6,82.9,6217.691276077673,26.013699669320392,0.023185319025352983
9560,40.26656898,25.42712846,28.93041843,30.5,84.5,9874.582706376303,26.373428629359708,0.02351002369183676
9570,39.51199458,25.72405012,29.65209787,30.1,85.0,10864.350098558678,25.963300383668738,0.023099225418830353
9580,37.22848228,24.88867493,29.64362945,30.3,85.1,12391.381806301808,26.275961023582152,0.02340386073943352
9590,39.52333095,25.80625417,29.6600813,29.9,80.6,10662.125955815516,24.3545819692516,0.021603469409748898
9600,38.99103285,25.89353396,29.42344869,30.1,81.0,9634.451483659026,24.74149801267256,0.021973799862696278
9610,42.73934063,25.63450311,27.80998798,29.8,81.5,6508.515222603884,24.493613043139007,0.021723683011951333
9620,43.44676472,25.70100565,27.4498846,30.0,84.0,5318.81925850875,25.51957863805106,0.022682295060759663
9630,42.93237529,25.01182385,28.5746252,30.4,82.6,10707.16672493431,25.641912743913316,0.022826194303953534
9640,43.25632919,25.63487815,28.75314734,30.4,81.7,9441.941500997238,25.362521442829514,0.02256845827917586
9650,41.54100277,25.02305595,28.80842228,30.3,82.2,11007.353923999628,25.38054049516396,0.022577364089347254
9660,43.97594831,24.99666711,26.87424289,30.3,85.3,5779.772281457157,26.337714163473063,0.023460938645043165
9670,44.01284071,25.45526091,28.36554458,30.5,82.1,8966.2896112037,25.624360833969607,0.02281778683671726
9680,41.55776458,25.24502668,27.62960149,30.0,81.5,6936.831900416477,24.760067369061446,0.021983367026248826
9690,43.71463776,24.959443,28.74499119,30.0,82.3,11583.870749421158,25.003110975138114,0.02220685905112023
9700,44.25470954,25.2580405,27.87173181,30.0,83.9,8096.770482589046,25.48919818729147,0.022654308811012807
9710,45.43168242,25.63743861,28.60545337,30.6,85.1,9438.933279593473,26.704051168385583,0.023824178966779616
9720,45.48063909,25.92802374,29.70944556,29.8,84.2,12038.70367297296,25.305057892420916,0.022469362145961423
9730,43.90096143,25.12589637,28.88976244,29.8,83.4,11566.613741672896,25.06462978892998,0.022248240133694582
9740,44.70347656,25.43810928,27.47562069,30.0,83.8,6375.86904903673,25.458817736531888,0.022626324991053395
9750,47.22781323,25.24642409,27.47701554,29.7,83.9,7374.216947512439,25.078698241266874,0.022253563685404685
9760,43.59432186,25.746131,30.2751062,30.5,81.2,13820.632179533055,25.343460410698327,0.022558580646249434
9770,47.01102775,25.74868148,28.18350723,29.9,82.7,8012.456262976524,24.98913063098148,0.022186416870169437
9780,43.54491144,25.88292027,27.93355722,30.2,83.5,6250.636306833923,25.643210195597213,0.022811799769206643
9790,42.27397658,25.56425007,28.60604015,29.8,82.7,9001.19938222374,24.85425519837541,0.022054882811274126
9800,42.1910422,25.61083571,28.67085226,30.5,80.6,9037.37011756239,25.156193461850794,0.022385892265890633
9810,43.98758604,25.87622537,28.95160497,30.2,84.5,9469.496733246258,25.95031450931694,0.023095139162846313
9820,45.64782985,25.23986836,27.99721488,30.2,82.1,8810.68193477148,25.213264156389588,0.02241554252152114
9830,43.83355998,25.0384209,28.11200453,30.4,83.8,9430.827867940583,26.014434478691715,0.023170163142494024
9840,41.94681517,25.76671311,29.23092441,30.6,83.3,10171.884177764776,26.139218123695876,0.023301381346329753
9850,40.54265865,25.74889874,28.74212679,29.9,85.3,8494.739616492858,25.774762307408945,0.022909626129950643
9860,40.35342774,25.69954909,27.9938771,30.3,81.4,6480.879969437504,25.13352793560032,0.02234973741066474
9870,39.44305637,25.8916787,30.35862855,30.3,85.5,12333.31083148591,26.399467303363974,0.02351802664751349
9880,41.29027344,25.56262018,28.19544691,30.3,83.0,7609.709492128877,25.6275530547276,0.022805151655267933
9890,40.94851901,25.55688075,28.30284391,30.1,85.1,7871.018726061373,25.99384544294364,0.02312741146134865
9900,38.96685069,24.9641638,27.16126054,30.5,85.5,5992.9758433346,26.685540210772253,0.023798894585560098
9910,38.42663632,25.80299979,29.62096847,30.7,84.4,10269.81857632573,26.627227022903295,0.02376114104539641
9920,37.2549748,25.35595816,29.5444118,30.5,82.6,10922.851436641777,25.78041662467588,0.02296188038148677
9930,39.92553421,25.33685289,27.19975787,30.6,80.8,5206.423355627855,25.35472778384906,0.022576676165823713
9940,36.10237514,24.96436569,29.09993419,30.5,83.3,10451.26917829169,25.99889473166466,0.02316371957242606
9950,35.45591814,25.21898039,28.07335831,30.5,82.5,7084.321291050045,25.74920546653463,0.02293305652064876
9960,37.86122654,25.38727457,27.92156846,30.7,81.7,6716.603256175948,25.77540814894786,0.022972934181124095
9970,36.16711631,25.12749048,28.42528863,29.8,84.4,8349.029448056703,25.36516491829365,0.022524666368853485
9980,38.35601281,25.63424377,27.94043078,29.8,80.8,6191.929694847088,24.28323845258444,0.02153064039312484
